customer_id,date,merchant,category,amount,direction,is_true_recurring
C0015,2026-04-03,Cloud Storage,subscription,2.99,debit,True
C0015,2026-04-03,Online Retailer,shopping,55.63,debit,False
C0015,2026-04-05,Coffee Shop,eating_out,7.41,debit,False
C0015,2026-04-06,Fuel,transport,49.14,debit,False
C0015,2026-04-06,Online Retailer,shopping,145.96,debit,False
C0015,2026-04-07,Electricity,utilities,84.61,debit,True
C0015,2026-04-10,Online Retailer,shopping,24.46,debit,False
C0015,2026-04-10,Online Retailer,shopping,32.19,debit,False
C0015,2026-04-11,Restaurant,eating_out,19.26,debit,False
C0015,2026-04-15,Online Retailer,shopping,40.39,debit,False
C0015,2026-04-16,Broadband,utilities,32.2,debit,True
C0015,2026-04-16,Rent / Mortgage,housing,842.54,debit,True
C0015,2026-04-16,Supermarket,groceries,17.76,debit,False
C0015,2026-04-17,Fuel,transport,41.35,debit,False
C0015,2026-04-20,Coffee Shop,eating_out,8.06,debit,False
C0015,2026-04-25,Employer Payroll,income,3067.57,credit,True
C0015,2026-04-25,Fuel,transport,53.56,debit,False
C0015,2026-04-25,Online Retailer,shopping,21.42,debit,False
C0015,2026-04-26,Fuel,transport,91.35,debit,False
C0015,2026-04-26,Rail,transport,10.9,debit,False
C0015,2026-04-29,Online Retailer,shopping,71.09,debit,False
C0015,2026-04-30,Coffee Shop,eating_out,3.88,debit,False
C0015,2026-05-01,Gym,subscription,29.99,debit,True
C0015,2026-05-02,Cloud Storage,subscription,2.99,debit,True
C0015,2026-05-03,Fuel,transport,53.08,debit,False
C0015,2026-05-03,Online Retailer,shopping,28.97,debit,False
C0015,2026-05-03,Video Streaming,subscription,10.99,debit,True
C0015,2026-05-05,Rail,transport,15.72,debit,False
C0015,2026-05-06,Restaurant,eating_out,23.09,debit,False
C0015,2026-05-09,Rail,transport,17.1,debit,False
C0015,2026-05-10,Electricity,utilities,78.25,debit,True
C0015,2026-05-10,Online Retailer,shopping,93.43,debit,False
C0015,2026-05-11,Supermarket,groceries,64.96,debit,False
C0015,2026-05-12,Restaurant,eating_out,27.76,debit,False
C0015,2026-05-13,Fuel,transport,70.72,debit,False
C0015,2026-05-14,Broadband,utilities,32.67,debit,True
C0015,2026-05-16,Online Retailer,shopping,210.36,debit,False
C0015,2026-05-16,Rent / Mortgage,housing,859.27,debit,True
C0015,2026-05-19,Online Retailer,shopping,24.77,debit,False
C0015,2026-05-20,Supermarket,groceries,28.66,debit,False
C0015,2026-05-21,Coffee Shop,eating_out,3.47,debit,False
C0015,2026-05-22,Restaurant,eating_out,54.48,debit,False
C0015,2026-05-23,Restaurant,eating_out,15.88,debit,False
C0015,2026-05-25,Employer Payroll,income,3072.06,credit,True
C0015,2026-05-28,Fuel,transport,52.86,debit,False
C0015,2026-05-29,Supermarket,groceries,40.84,debit,False
C0015,2026-05-31,Online Retailer,shopping,18.98,debit,False
C0015,2026-06-01,Cloud Storage,subscription,2.99,debit,True
C0015,2026-06-03,Gym,subscription,29.99,debit,True
C0015,2026-06-03,Restaurant,eating_out,91.69,debit,False
C0015,2026-06-03,Video Streaming,subscription,10.99,debit,True
C0015,2026-06-06,Rail,transport,11.85,debit,False
C0015,2026-06-09,Electricity,utilities,74.45,debit,True
C0015,2026-06-10,Coffee Shop,eating_out,2.12,debit,False
C0015,2026-06-10,Fuel,transport,53.34,debit,False
C0015,2026-06-13,Online Retailer,shopping,8.21,debit,False
C0015,2026-06-14,Fuel,transport,33.23,debit,False
C0015,2026-06-14,Restaurant,eating_out,16.51,debit,False
C0015,2026-06-15,Broadband,utilities,32.23,debit,True
C0015,2026-06-15,Rail,transport,17.83,debit,False
C0015,2026-06-16,Coffee Shop,eating_out,6.6,debit,False
C0015,2026-06-16,Online Retailer,shopping,13.64,debit,False
C0015,2026-06-17,Rent / Mortgage,housing,869.31,debit,True
C0015,2026-06-17,Restaurant,eating_out,57.72,debit,False
C0015,2026-06-18,Supermarket,groceries,51.82,debit,False
C0015,2026-06-19,Rail,transport,26.23,debit,False
C0015,2026-06-21,Online Retailer,shopping,18.65,debit,False
C0015,2026-06-24,Online Retailer,shopping,98.79,debit,False
C0015,2026-06-25,Employer Payroll,income,3056.69,credit,True
C0015,2026-06-25,Restaurant,eating_out,24.91,debit,False
C0015,2026-06-26,Restaurant,eating_out,36.16,debit,False
C0015,2026-06-28,Restaurant,eating_out,28.54,debit,False
C0015,2026-06-29,Rail,transport,24.96,debit,False
C0015,2026-06-29,Rail,transport,18.11,debit,False
C0015,2026-06-29,Rail,transport,22.08,debit,False
C0016,2026-01-01,Online Retailer,shopping,15.13,debit,False
C0016,2026-01-05,Coffee Shop,eating_out,4.25,debit,False
C0016,2026-01-05,Online Retailer,shopping,32.44,debit,False
C0016,2026-01-06,Mobile Plan,utilities,24.43,debit,True
C0016,2026-01-08,Online Retailer,shopping,9.8,debit,False
C0016,2026-01-10,Rail,transport,25.67,debit,False
C0016,2026-01-10,Restaurant,eating_out,20.89,debit,False
C0016,2026-01-10,Restaurant,eating_out,15.59,debit,False
C0016,2026-01-11,Online Retailer,shopping,16.32,debit,False
C0016,2026-01-11,Online Retailer,shopping,25.03,debit,False
C0016,2026-01-12,Supermarket,groceries,40.8,debit,False
C0016,2026-01-13,Broadband,utilities,31.59,debit,True
C0016,2026-01-14,Supermarket,groceries,24.56,debit,False
C0016,2026-01-15,Video Streaming,subscription,10.99,debit,True
C0016,2026-01-21,Electricity,utilities,70.39,debit,True
C0016,2026-01-22,Cloud Storage,subscription,2.99,debit,True
C0016,2026-01-22,Fuel,transport,57.91,debit,False
C0016,2026-01-23,Coffee Shop,eating_out,2.87,debit,False
C0016,2026-01-23,Fuel,transport,40.6,debit,False
C0016,2026-01-23,Online Retailer,shopping,18.1,debit,False
C0016,2026-01-27,Employer Payroll,income,2424.22,credit,True
C0016,2026-01-27,Restaurant,eating_out,17.78,debit,False
C0016,2026-01-28,Coffee Shop,eating_out,7.88,debit,False
C0016,2026-01-28,Restaurant,eating_out,7.82,debit,False
C0016,2026-01-30,Fuel,transport,39.99,debit,False
C0016,2026-01-31,Online Retailer,shopping,28.01,debit,False
C0016,2026-01-31,Rail,transport,11.0,debit,False
C0016,2026-01-31,Restaurant,eating_out,29.73,debit,False
C0016,2026-02-01,Fuel,transport,70.42,debit,False
C0016,2026-02-01,Rail,transport,9.53,debit,False
C0016,2026-02-04,Coffee Shop,eating_out,5.09,debit,False
C0016,2026-02-04,Fuel,transport,47.15,debit,False
C0016,2026-02-05,Coffee Shop,eating_out,5.29,debit,False
C0016,2026-02-08,Mobile Plan,utilities,23.65,debit,True
C0016,2026-02-08,Supermarket,groceries,53.05,debit,False
C0016,2026-02-10,Online Retailer,shopping,182.61,debit,False
C0016,2026-02-11,Rail,transport,13.95,debit,False
C0016,2026-02-12,Broadband,utilities,31.66,debit,True
C0016,2026-02-13,Video Streaming,subscription,10.99,debit,True
C0016,2026-02-16,Rail,transport,27.5,debit,False
C0016,2026-02-19,Online Retailer,shopping,20.51,debit,False
C0016,2026-02-21,Electricity,utilities,75.13,debit,True
C0016,2026-02-22,Fuel,transport,54.06,debit,False
C0016,2026-02-22,Fuel,transport,52.86,debit,False
C0016,2026-02-22,Supermarket,groceries,39.97,debit,False
C0016,2026-02-23,Fuel,transport,51.41,debit,False
C0016,2026-02-24,Cloud Storage,subscription,2.99,debit,True
C0016,2026-02-25,Online Retailer,shopping,27.54,debit,False
C0016,2026-02-27,Employer Payroll,income,2432.96,credit,True
C0016,2026-02-27,Online Retailer,shopping,83.95,debit,False
C0016,2026-02-28,Restaurant,eating_out,15.72,debit,False
C0016,2026-02-28,Restaurant,eating_out,11.58,debit,False
C0016,2026-03-01,Coffee Shop,eating_out,2.82,debit,False
C0016,2026-03-04,Restaurant,eating_out,17.02,debit,False
C0016,2026-03-06,Mobile Plan,utilities,24.01,debit,True
C0016,2026-03-06,Supermarket,groceries,51.04,debit,False
C0016,2026-03-07,Restaurant,eating_out,5.41,debit,False
C0016,2026-03-08,Online Retailer,shopping,104.93,debit,False
C0016,2026-03-11,Broadband,utilities,30.98,debit,True
C0016,2026-03-12,Video Streaming,subscription,10.99,debit,True
C0016,2026-03-14,Fuel,transport,72.53,debit,False
C0016,2026-03-14,Online Retailer,shopping,12.22,debit,False
C0016,2026-03-16,Supermarket,groceries,45.01,debit,False
C0016,2026-03-17,Rail,transport,10.34,debit,False
C0016,2026-03-18,Rail,transport,11.41,debit,False
C0016,2026-03-21,Online Retailer,shopping,26.48,debit,False
C0016,2026-03-21,Rail,transport,14.4,debit,False
C0016,2026-03-22,Electricity,utilities,93.02,debit,True
C0016,2026-03-22,Fuel,transport,74.05,debit,False
C0016,2026-03-23,Cloud Storage,subscription,2.99,debit,True
C0016,2026-03-23,Coffee Shop,eating_out,6.3,debit,False
C0016,2026-03-23,Rail,transport,8.78,debit,False
C0016,2026-03-24,Coffee Shop,eating_out,3.27,debit,False
C0016,2026-03-27,Employer Payroll,income,2409.46,credit,True
C0016,2026-03-27,Rail,transport,24.04,debit,False
C0016,2026-03-27,Rail,transport,27.13,debit,False
C0016,2026-03-28,Coffee Shop,eating_out,12.56,debit,False
C0016,2026-03-30,Fuel,transport,74.48,debit,False
C0016,2026-04-02,Coffee Shop,eating_out,7.95,debit,False
C0016,2026-04-02,Rail,transport,7.24,debit,False
C0016,2026-04-02,Restaurant,eating_out,16.39,debit,False
C0016,2026-04-02,Supermarket,groceries,36.15,debit,False
C0016,2026-04-03,Coffee Shop,eating_out,14.13,debit,False
C0016,2026-04-05,Fuel,transport,32.8,debit,False
C0016,2026-04-07,Online Retailer,shopping,10.82,debit,False
C0016,2026-04-10,Fuel,transport,26.74,debit,False
C0016,2026-04-10,Mobile Plan,utilities,23.9,debit,True
C0016,2026-04-11,Coffee Shop,eating_out,6.33,debit,False
C0016,2026-04-11,Supermarket,groceries,29.86,debit,False
C0016,2026-04-13,Video Streaming,subscription,10.99,debit,True
C0016,2026-04-15,Broadband,utilities,32.38,debit,True
C0016,2026-04-16,Restaurant,eating_out,40.78,debit,False
C0016,2026-04-21,Coffee Shop,eating_out,9.89,debit,False
C0016,2026-04-21,Electricity,utilities,62.61,debit,True
C0016,2026-04-21,Fuel,transport,37.87,debit,False
C0016,2026-04-21,Restaurant,eating_out,26.92,debit,False
C0016,2026-04-22,Online Retailer,shopping,14.53,debit,False
C0016,2026-04-22,Rail,transport,46.56,debit,False
C0016,2026-04-23,Cloud Storage,subscription,2.99,debit,True
C0016,2026-04-23,Fuel,transport,65.39,debit,False
C0016,2026-04-24,Restaurant,eating_out,31.25,debit,False
C0016,2026-04-27,Employer Payroll,income,2420.34,credit,True
C0016,2026-04-27,Rail,transport,23.84,debit,False
C0016,2026-04-28,Fuel,transport,83.82,debit,False
C0016,2026-04-28,Online Retailer,shopping,8.24,debit,False
C0016,2026-04-30,Online Retailer,shopping,43.51,debit,False
C0016,2026-04-30,Restaurant,eating_out,29.25,debit,False
C0016,2026-04-30,Supermarket,groceries,14.88,debit,False
C0016,2026-05-06,Mobile Plan,utilities,24.98,debit,True
C0016,2026-05-10,Online Retailer,shopping,34.92,debit,False
C0016,2026-05-10,Rail,transport,11.45,debit,False
C0016,2026-05-12,Rail,transport,11.86,debit,False
C0016,2026-05-14,Broadband,utilities,32.33,debit,True
C0016,2026-05-15,Video Streaming,subscription,10.99,debit,True
C0016,2026-05-17,Fuel,transport,55.51,debit,False
C0016,2026-05-18,Supermarket,groceries,19.3,debit,False
C0016,2026-05-19,Fuel,transport,63.08,debit,False
C0016,2026-05-19,Rail,transport,29.28,debit,False
C0016,2026-05-20,Cloud Storage,subscription,2.99,debit,True
C0016,2026-05-20,Electricity,utilities,55.22,debit,True
C0016,2026-05-27,Employer Payroll,income,2417.92,credit,True
C0016,2026-05-31,Fuel,transport,53.74,debit,False
C0016,2026-06-01,Fuel,transport,64.12,debit,False
C0016,2026-06-01,Fuel,transport,55.59,debit,False
C0016,2026-06-02,Restaurant,eating_out,29.21,debit,False
C0016,2026-06-04,Rail,transport,23.12,debit,False
C0016,2026-06-05,Rail,transport,12.61,debit,False
C0016,2026-06-09,Supermarket,groceries,120.33,debit,False
C0016,2026-06-10,Mobile Plan,utilities,23.89,debit,True
C0016,2026-06-11,Broadband,utilities,31.44,debit,True
C0016,2026-06-11,Online Retailer,shopping,30.55,debit,False
C0016,2026-06-11,Restaurant,eating_out,7.85,debit,False
C0016,2026-06-12,Supermarket,groceries,9.92,debit,False
C0016,2026-06-13,Video Streaming,subscription,10.99,debit,True
C0016,2026-06-17,Supermarket,groceries,75.97,debit,False
C0016,2026-06-19,Restaurant,eating_out,18.65,debit,False
C0016,2026-06-22,Cloud Storage,subscription,2.99,debit,True
C0016,2026-06-23,Electricity,utilities,68.5,debit,True
C0016,2026-06-26,Online Retailer,shopping,44.57,debit,False
C0016,2026-06-27,Employer Payroll,income,2443.63,credit,True
C0016,2026-06-27,Online Retailer,shopping,81.5,debit,False
C0016,2026-06-29,Rail,transport,10.26,debit,False
C0016,2026-06-30,Supermarket,groceries,77.87,debit,False
C0017,2026-01-01,Fuel,transport,32.83,debit,False
C0017,2026-01-01,Music Streaming,subscription,10.99,debit,True
C0017,2026-01-01,Supermarket,groceries,67.7,debit,False
C0017,2026-01-02,Online Retailer,shopping,14.95,debit,False
C0017,2026-01-02,Supermarket,groceries,59.05,debit,False
C0017,2026-01-03,Supermarket,groceries,40.63,debit,False
C0017,2026-01-04,Fuel,transport,47.9,debit,False
C0017,2026-01-08,Fuel,transport,72.96,debit,False
C0017,2026-01-08,Restaurant,eating_out,24.54,debit,False
C0017,2026-01-08,Supermarket,groceries,29.2,debit,False
C0017,2026-01-10,Gym,subscription,29.99,debit,True
C0017,2026-01-12,Online Retailer,shopping,13.55,debit,False
C0017,2026-01-12,Rail,transport,28.84,debit,False
C0017,2026-01-12,Supermarket,groceries,77.02,debit,False
C0017,2026-01-13,Restaurant,eating_out,8.55,debit,False
C0017,2026-01-14,Rent / Mortgage,housing,801.82,debit,True
C0017,2026-01-14,Supermarket,groceries,50.52,debit,False
C0017,2026-01-16,Cloud Storage,subscription,2.99,debit,True
C0017,2026-01-16,Electricity,utilities,79.32,debit,True
C0017,2026-01-17,Coffee Shop,eating_out,2.91,debit,False
C0017,2026-01-18,Broadband,utilities,31.59,debit,True
C0017,2026-01-18,Fuel,transport,46.67,debit,False
C0017,2026-01-20,Video Streaming,subscription,10.99,debit,True
C0017,2026-01-21,Online Retailer,shopping,66.15,debit,False
C0017,2026-01-24,Supermarket,groceries,30.79,debit,False
C0017,2026-01-24,Supermarket,groceries,79.57,debit,False
C0017,2026-01-26,Fuel,transport,50.37,debit,False
C0017,2026-01-26,Restaurant,eating_out,30.11,debit,False
C0017,2026-01-27,Employer Payroll,income,3502.3,credit,True
C0017,2026-01-27,Fuel,transport,41.15,debit,False
C0017,2026-01-27,Online Retailer,shopping,23.87,debit,False
C0017,2026-01-28,Coffee Shop,eating_out,8.7,debit,False
C0017,2026-01-29,Fuel,transport,47.56,debit,False
C0017,2026-01-29,Rail,transport,13.41,debit,False
C0017,2026-01-30,Restaurant,eating_out,12.56,debit,False
C0017,2026-01-30,Supermarket,groceries,24.3,debit,False
C0017,2026-02-01,Coffee Shop,eating_out,2.75,debit,False
C0017,2026-02-01,Online Retailer,shopping,30.35,debit,False
C0017,2026-02-01,Rail,transport,23.42,debit,False
C0017,2026-02-03,Rail,transport,20.18,debit,False
C0017,2026-02-04,Coffee Shop,eating_out,6.57,debit,False
C0017,2026-02-04,Online Retailer,shopping,73.49,debit,False
C0017,2026-02-04,Rail,transport,8.56,debit,False
C0017,2026-02-04,Restaurant,eating_out,23.85,debit,False
C0017,2026-02-05,Music Streaming,subscription,10.99,debit,True
C0017,2026-02-05,Supermarket,groceries,57.94,debit,False
C0017,2026-02-06,Coffee Shop,eating_out,5.35,debit,False
C0017,2026-02-06,Fuel,transport,54.97,debit,False
C0017,2026-02-06,Restaurant,eating_out,37.61,debit,False
C0017,2026-02-07,Fuel,transport,57.26,debit,False
C0017,2026-02-07,Gym,subscription,29.99,debit,True
C0017,2026-02-14,Fuel,transport,34.56,debit,False
C0017,2026-02-15,Broadband,utilities,32.32,debit,True
C0017,2026-02-15,Coffee Shop,eating_out,3.52,debit,False
C0017,2026-02-15,Electricity,utilities,69.1,debit,True
C0017,2026-02-15,Rent / Mortgage,housing,875.92,debit,True
C0017,2026-02-15,Restaurant,eating_out,81.56,debit,False
C0017,2026-02-16,Online Retailer,shopping,21.24,debit,False
C0017,2026-02-17,Cloud Storage,subscription,2.99,debit,True
C0017,2026-02-17,Coffee Shop,eating_out,16.01,debit,False
C0017,2026-02-18,Restaurant,eating_out,42.48,debit,False
C0017,2026-02-19,Video Streaming,subscription,10.99,debit,True
C0017,2026-02-20,Coffee Shop,eating_out,3.38,debit,False
C0017,2026-02-22,Online Retailer,shopping,103.97,debit,False
C0017,2026-02-23,Supermarket,groceries,15.13,debit,False
C0017,2026-02-25,Coffee Shop,eating_out,5.92,debit,False
C0017,2026-02-27,Employer Payroll,income,3501.4,credit,True
C0017,2026-02-27,Supermarket,groceries,45.38,debit,False
C0017,2026-02-28,Coffee Shop,eating_out,3.56,debit,False
C0017,2026-02-28,Rail,transport,44.6,debit,False
C0017,2026-03-01,Fuel,transport,66.63,debit,False
C0017,2026-03-01,Fuel,transport,71.69,debit,False
C0017,2026-03-02,Online Retailer,shopping,20.24,debit,False
C0017,2026-03-04,Rail,transport,9.29,debit,False
C0017,2026-03-04,Supermarket,groceries,36.91,debit,False
C0017,2026-03-05,Music Streaming,subscription,10.99,debit,True
C0017,2026-03-05,Restaurant,eating_out,18.9,debit,False
C0017,2026-03-05,Supermarket,groceries,44.43,debit,False
C0017,2026-03-07,Coffee Shop,eating_out,2.18,debit,False
C0017,2026-03-08,Rail,transport,17.49,debit,False
C0017,2026-03-10,Gym,subscription,29.99,debit,True
C0017,2026-03-11,Online Retailer,shopping,29.83,debit,False
C0017,2026-03-12,Restaurant,eating_out,11.34,debit,False
C0017,2026-03-13,Rent / Mortgage,housing,906.91,debit,True
C0017,2026-03-13,Supermarket,groceries,55.64,debit,False
C0017,2026-03-14,Restaurant,eating_out,50.79,debit,False
C0017,2026-03-16,Broadband,utilities,30.64,debit,True
C0017,2026-03-16,Online Retailer,shopping,70.34,debit,False
C0017,2026-03-16,Supermarket,groceries,65.46,debit,False
C0017,2026-03-17,Coffee Shop,eating_out,15.4,debit,False
C0017,2026-03-17,Electricity,utilities,78.03,debit,True
C0017,2026-03-17,Video Streaming,subscription,10.99,debit,True
C0017,2026-03-19,Cloud Storage,subscription,2.99,debit,True
C0017,2026-03-19,Coffee Shop,eating_out,10.51,debit,False
C0017,2026-03-19,Restaurant,eating_out,27.97,debit,False
C0017,2026-03-22,Online Retailer,shopping,35.61,debit,False
C0017,2026-03-22,Supermarket,groceries,45.23,debit,False
C0017,2026-03-23,Supermarket,groceries,72.45,debit,False
C0017,2026-03-24,Supermarket,groceries,36.43,debit,False
C0017,2026-03-25,Supermarket,groceries,63.12,debit,False
C0017,2026-03-26,Coffee Shop,eating_out,6.51,debit,False
C0017,2026-03-27,Employer Payroll,income,3503.13,credit,True
C0017,2026-03-30,Rail,transport,12.43,debit,False
C0017,2026-04-02,Music Streaming,subscription,10.99,debit,True
C0017,2026-04-02,Online Retailer,shopping,71.75,debit,False
C0017,2026-04-07,Online Retailer,shopping,47.72,debit,False
C0017,2026-04-08,Online Retailer,shopping,47.41,debit,False
C0017,2026-04-09,Gym,subscription,29.99,debit,True
C0017,2026-04-10,Online Retailer,shopping,65.18,debit,False
C0017,2026-04-11,Fuel,transport,26.1,debit,False
C0017,2026-04-13,Rent / Mortgage,housing,847.65,debit,True
C0017,2026-04-14,Online Retailer,shopping,11.22,debit,False
C0017,2026-04-14,Supermarket,groceries,127.75,debit,False
C0017,2026-04-16,Broadband,utilities,31.97,debit,True
C0017,2026-04-16,Fuel,transport,59.25,debit,False
C0017,2026-04-17,Electricity,utilities,97.04,debit,True
C0017,2026-04-18,Cloud Storage,subscription,2.99,debit,True
C0017,2026-04-18,Supermarket,groceries,29.1,debit,False
C0017,2026-04-19,Online Retailer,shopping,45.39,debit,False
C0017,2026-04-19,Restaurant,eating_out,20.31,debit,False
C0017,2026-04-19,Supermarket,groceries,96.48,debit,False
C0017,2026-04-20,Coffee Shop,eating_out,2.09,debit,False
C0017,2026-04-20,Video Streaming,subscription,10.99,debit,True
C0017,2026-04-22,Rail,transport,24.59,debit,False
C0017,2026-04-23,Fuel,transport,59.47,debit,False
C0017,2026-04-24,Restaurant,eating_out,23.16,debit,False
C0017,2026-04-25,Coffee Shop,eating_out,2.92,debit,False
C0017,2026-04-25,Fuel,transport,31.85,debit,False
C0017,2026-04-26,Coffee Shop,eating_out,2.81,debit,False
C0017,2026-04-27,Employer Payroll,income,3532.94,credit,True
C0017,2026-04-27,Supermarket,groceries,27.55,debit,False
C0017,2026-04-27,Supermarket,groceries,49.64,debit,False
C0017,2026-04-28,Online Retailer,shopping,27.27,debit,False
C0017,2026-05-01,Fuel,transport,41.19,debit,False
C0017,2026-05-01,Rail,transport,48.8,debit,False
C0017,2026-05-02,Restaurant,eating_out,33.27,debit,False
C0017,2026-05-03,Online Retailer,shopping,9.71,debit,False
C0017,2026-05-04,Online Retailer,shopping,32.39,debit,False
C0017,2026-05-07,Fuel,transport,56.92,debit,False
C0017,2026-05-07,Gym,subscription,29.99,debit,True
C0017,2026-05-10,Rail,transport,43.35,debit,False
C0017,2026-05-11,Fuel,transport,87.32,debit,False
C0017,2026-05-12,Fuel,transport,37.98,debit,False
C0017,2026-05-13,Restaurant,eating_out,11.21,debit,False
C0017,2026-05-14,Fuel,transport,53.59,debit,False
C0017,2026-05-14,Supermarket,groceries,14.52,debit,False
C0017,2026-05-15,Coffee Shop,eating_out,2.88,debit,False
C0017,2026-05-15,Rent / Mortgage,housing,838.99,debit,True
C0017,2026-05-16,Fuel,transport,55.06,debit,False
C0017,2026-05-16,Online Retailer,shopping,27.01,debit,False
C0017,2026-05-17,Fuel,transport,75.55,debit,False
C0017,2026-05-17,Restaurant,eating_out,23.74,debit,False
C0017,2026-05-17,Restaurant,eating_out,32.26,debit,False
C0017,2026-05-17,Video Streaming,subscription,10.99,debit,True
C0017,2026-05-19,Broadband,utilities,33.03,debit,True
C0017,2026-05-19,Cloud Storage,subscription,2.99,debit,True
C0017,2026-05-19,Electricity,utilities,77.03,debit,True
C0017,2026-05-21,Coffee Shop,eating_out,7.51,debit,False
C0017,2026-05-21,Supermarket,groceries,24.98,debit,False
C0017,2026-05-22,Restaurant,eating_out,45.86,debit,False
C0017,2026-05-22,Supermarket,groceries,56.0,debit,False
C0017,2026-05-24,Online Retailer,shopping,54.7,debit,False
C0017,2026-05-27,Coffee Shop,eating_out,5.54,debit,False
C0017,2026-05-27,Employer Payroll,income,3526.18,credit,True
C0017,2026-05-27,Rail,transport,7.45,debit,False
C0017,2026-05-27,Restaurant,eating_out,44.15,debit,False
C0017,2026-05-28,Coffee Shop,eating_out,8.61,debit,False
C0017,2026-05-29,Coffee Shop,eating_out,4.38,debit,False
C0017,2026-05-29,Online Retailer,shopping,44.44,debit,False
C0017,2026-05-31,Online Retailer,shopping,65.6,debit,False
C0017,2026-06-02,Restaurant,eating_out,23.22,debit,False
C0017,2026-06-06,Restaurant,eating_out,43.33,debit,False
C0017,2026-06-08,Gym,subscription,29.99,debit,True
C0017,2026-06-09,Coffee Shop,eating_out,7.41,debit,False
C0017,2026-06-09,Online Retailer,shopping,45.33,debit,False
C0017,2026-06-12,Fuel,transport,44.98,debit,False
C0017,2026-06-13,Rent / Mortgage,housing,902.52,debit,True
C0017,2026-06-15,Broadband,utilities,32.11,debit,True
C0017,2026-06-15,Coffee Shop,eating_out,4.65,debit,False
C0017,2026-06-15,Rail,transport,22.4,debit,False
C0017,2026-06-16,Coffee Shop,eating_out,2.6,debit,False
C0017,2026-06-16,Supermarket,groceries,57.47,debit,False
C0017,2026-06-18,Coffee Shop,eating_out,2.09,debit,False
C0017,2026-06-18,Coffee Shop,eating_out,2.91,debit,False
C0017,2026-06-19,Cloud Storage,subscription,2.99,debit,True
C0017,2026-06-19,Electricity,utilities,93.85,debit,True
C0017,2026-06-19,Video Streaming,subscription,10.99,debit,True
C0017,2026-06-22,Restaurant,eating_out,18.41,debit,False
C0017,2026-06-22,Restaurant,eating_out,18.12,debit,False
C0017,2026-06-23,Supermarket,groceries,50.61,debit,False
C0017,2026-06-27,Coffee Shop,eating_out,4.32,debit,False
C0017,2026-06-27,Employer Payroll,income,3512.04,credit,True
C0017,2026-06-30,Online Retailer,shopping,29.84,debit,False
C0017,2026-06-30,Restaurant,eating_out,24.38,debit,False
C0017,2026-06-30,Supermarket,groceries,51.91,debit,False
C0018,2026-01-01,Fuel,transport,37.79,debit,False
C0018,2026-01-02,Cloud Storage,subscription,2.99,debit,True
C0018,2026-01-02,Mobile Plan,utilities,24.68,debit,True
C0018,2026-01-04,Online Retailer,shopping,55.82,debit,False
C0018,2026-01-05,Music Streaming,subscription,10.99,debit,True
C0018,2026-01-06,Electricity,utilities,87.17,debit,True
C0018,2026-01-08,Video Streaming,subscription,10.99,debit,True
C0018,2026-01-12,Online Retailer,shopping,32.62,debit,False
C0018,2026-01-14,Supermarket,groceries,15.76,debit,False
C0018,2026-01-19,Rail,transport,17.93,debit,False
C0018,2026-01-20,Rent / Mortgage,housing,810.7,debit,True
C0018,2026-01-21,Rail,transport,10.95,debit,False
C0018,2026-01-22,Rail,transport,11.64,debit,False
C0018,2026-01-23,Fuel,transport,77.55,debit,False
C0018,2026-01-24,Fuel,transport,39.57,debit,False
C0018,2026-01-25,Coffee Shop,eating_out,5.86,debit,False
C0018,2026-01-26,Restaurant,eating_out,38.62,debit,False
C0018,2026-01-28,Coffee Shop,eating_out,5.48,debit,False
C0018,2026-01-28,Employer Payroll,income,3251.83,credit,True
C0018,2026-01-28,Rail,transport,16.38,debit,False
C0018,2026-01-30,Online Retailer,shopping,48.66,debit,False
C0018,2026-02-01,Fuel,transport,56.14,debit,False
C0018,2026-02-02,Music Streaming,subscription,10.99,debit,True
C0018,2026-02-03,Mobile Plan,utilities,24.39,debit,True
C0018,2026-02-03,Rail,transport,8.44,debit,False
C0018,2026-02-04,Cloud Storage,subscription,2.99,debit,True
C0018,2026-02-05,Electricity,utilities,82.12,debit,True
C0018,2026-02-05,Fuel,transport,116.56,debit,False
C0018,2026-02-07,Fuel,transport,57.6,debit,False
C0018,2026-02-07,Online Retailer,shopping,26.51,debit,False
C0018,2026-02-10,Supermarket,groceries,60.47,debit,False
C0018,2026-02-10,Video Streaming,subscription,10.99,debit,True
C0018,2026-02-11,Rail,transport,17.06,debit,False
C0018,2026-02-13,Online Retailer,shopping,11.95,debit,False
C0018,2026-02-13,Rail,transport,16.16,debit,False
C0018,2026-02-15,Fuel,transport,57.05,debit,False
C0018,2026-02-15,Online Retailer,shopping,22.88,debit,False
C0018,2026-02-17,Rent / Mortgage,housing,834.19,debit,True
C0018,2026-02-19,Restaurant,eating_out,15.41,debit,False
C0018,2026-02-21,Supermarket,groceries,105.25,debit,False
C0018,2026-02-22,Online Retailer,shopping,8.91,debit,False
C0018,2026-02-22,Supermarket,groceries,42.74,debit,False
C0018,2026-02-23,Supermarket,groceries,158.2,debit,False
C0018,2026-02-25,Fuel,transport,44.95,debit,False
C0018,2026-02-26,Fuel,transport,37.2,debit,False
C0018,2026-02-27,Fuel,transport,35.7,debit,False
C0018,2026-02-28,Coffee Shop,eating_out,6.11,debit,False
C0018,2026-02-28,Employer Payroll,income,3253.98,credit,True
C0018,2026-02-28,Rail,transport,11.78,debit,False
C0018,2026-03-01,Mobile Plan,utilities,24.92,debit,True
